-4.458325894345352425e-02,1.186042457042435633e-01,3.210226024590601829e-02,-9.470476540933867385e-03,3.896297525528417960e-02,2.602954831483140358e-02,2.349284381659957899e-01,-2.069129005042216057e-02,2.637608564457386007e-02,6.185729495335468009e-02,-1.760051604525645352e-01,-1.474583282238173532e-01,7.727466211349562353e-02,-7.817352563503257579e-03,-8.150950527182604377e-02,-1.022526380950841418e-01,4.812662837199905425e-02,-1.011442802330138335e-02,-2.031135337577745503e-02,-6.614422833972818938e-02,3.184484570414159929e-03,1.311111918318825231e-01,7.957220680152636560e-02,-6.146787979572607141e-02,1.826456962982164756e-01,7.421642338555249629e-02,3.533280055231467764e-02,-1.340203891599610342e-01,-1.916556434132286879e-01,3.269591196701669700e-02,-1.656361314910737292e-01,6.922009961482862572e-02,-4.867267628643524163e-03,1.715886406543511711e-01,1.052884889723355588e-01,1.318718765820862948e-01,-1.158132911310339325e-01,-4.299170929514892908e-02,2.764540850671746708e-01,9.105015394131513173e-03,4.578390488937461589e-03,3.122015906422002940e-02,1.035921954571687315e-01,5.338145282601838154e-02,-1.458899699088989643e-01,8.543921636937742980e-02,-1.069156458042230251e-01,5.217837998599393623e-03,-1.140630824358507267e-01,9.866589528242111773e-02,1.945771804213896825e-02,8.379168305051667986e-02,7.001625898384154431e-03,2.191674624566458118e-01,1.094035777562601258e-01,1.386081565085360290e-01,-1.484186650749199504e-02,-6.189318403643405408e-02,1.109705579662144670e-01,9.296991896535775068e-02,1.344122001757378504e-01,-1.535947438089919903e-02,3.829118416901849259e-02,1.774333651402671547e-02,-4.617319667005428951e-02,-8.019669660722812676e-02,2.136067472360273466e-03,-2.942960921059226131e-02,1.679356250249894322e-01,5.018912111606128185e-02,-1.582754420963345121e-01,2.163129475968099402e-01,1.284221498980818998e-01,-5.304103288644491931e-02,-1.473255695800008425e-01,-1.353224991956872986e-02,3.779106449357247377e-02,-1.836508733950528716e-01,3.633666926163495181e-02,9.142685891856824898e-02,3.152705423342591629e-02,-8.200452981466929692e-02,-6.160139424839455868e-02,-1.413392964649680741e-02,-2.262346653617709410e-02,3.500425327434546208e-02,-5.192809073983256640e-02,9.417216715675888472e-02,-5.324543562226398408e-02,4.083376065475770311e-02,-1.346909305639782395e-01,2.130536779164397473e-02,4.775274394538613770e-02,1.208349621678489749e-01,4.533584048114792237e-02,-1.817372756701601116e-02,-5.597693062189923463e-02,3.286143096472313868e-02,5.501595437914928027e-02,3.535383977493237323e-02,-1.673183983954058540e-01,-2.883459480793722218e-02,-1.135830592291711683e-02,-4.476708667026367550e-02,-1.853607402961087447e-01,-1.968614833179637563e-02,2.460713830357590809e-02,-2.154679712263848912e-01,3.412351401579388072e-02,9.983416471075012844e-02,-6.124348722282588198e-02,-2.692877271215115415e-02,-4.618022433642839097e-02,8.031597491742012429e-02,1.779855464991602632e-01,-9.686221216460770556e-02,-5.669512810288155485e-02,1.318592486256894014e-01,3.426526292700411702e-02,1.186742732544756596e-01,2.376442269962812312e-02,4.577751431593814202e-02,-1.163536719867696440e-01,-3.817035766093414273e-03,1.900435782404701762e-02,6.535589154777183760e-03,-9.073316305178504015e-02,1.315465620329035190e-01,-1.119085053001211694e-01,-3.939948009982412874e-02,6.403612531626825394e-03,-3.170720048562092330e-01,-7.815684056309302186e-02,-1.703141013464523623e-01,-1.658536997990397166e-01,5.606425255274427588e-02,-8.865978432780446949e-03,6.651130657977571969e-02,-2.320081469915472039e-02,-6.910533487069936420e-03,6.939245717903222421e-02,1.893661640848306321e-02,-1.126401099360995750e-01,3.672305565306852038e-02,1.203866965233617858e-01,3.340252823850845681e-02,-2.154100694294929508e-01,-3.454693991698741529e-02,3.878158616417105159e-02,4.174749037827689413e-02,-1.471246708403807502e-02,2.955485905107954614e-02,1.560606324980105819e-01,-4.295208103982314785e-02,1.946996699299637645e-01,1.873164753409620464e-01,1.051477353493713018e-01,-3.177581674485360774e-02,-1.417633428633282289e-01,-1.577196377886263545e-01,3.483608408108557208e-02,-7.659358830471649227e-02,4.721509849703724171e-02,-1.265653873950968733e-01,1.299585729981810045e-01,1.092983461766151576e-01,-4.980833708617522781e-03,-1.461279050021927761e-01,-1.390792215352788797e-02,-1.573469509898266505e-01,-1.642594346233536978e-02,-5.693993018422427443e-02,5.925315602393753378e-03,-7.539846523094483055e-02,-5.345659495100734543e-02,-2.094841907887010357e-01,-2.385686205163659729e-02,7.181081248363160863e-02,3.407007929855145750e-02,2.889621211883539043e-01,1.008353718032727608e-01,1.391462751165566392e-01,-1.504411969854231937e-02,-5.788241267442723048e-02,7.506449006233963106e-03,-1.149964313938804938e-01,5.011110631647748559e-02,-5.772821743780343073e-02,-9.715788949216826176e-04,-9.779002570854797294e-02,1.552403388983824017e-01,-2.294387247254884021e-01,-2.335071820287741573e-03,-3.000106444225940083e-01,7.978427144325048181e-02,-4.971935493896263714e-02,-7.838020702259293482e-02,-8.465493652868669866e-03,5.697602949430939645e-03,3.792830794090235047e-03,-8.952549156622993665e-02,-1.229921429734399940e-01,-1.220335922749962720e-03,1.314574733324905265e-02,3.179836779962184057e-01,-3.966600488720936624e-02,-6.259371835473261439e-03,-2.845602004160141529e-02,9.172843440166202067e-02,6.468338987890978609e-02,9.065547178668179051e-02,3.356439366012309300e-02,-4.117628127926858950e-02,-8.011650269585023076e-03,4.878066020427313659e-02,-4.429736155330363245e-02,-1.431599213481374866e-01,4.815317082968915974e-03,1.092009809702868817e-01,-9.363668842752727317e-03,-3.892148109117946064e-02,-1.984733412180295642e-01,-1.118987737320528419e-01,-1.246076572235290392e-01,-2.601586237026152215e-01,-4.405993083949540784e-02,2.107209016639009086e-02,-1.358537511511526963e-01,-4.463542614087857852e-02,8.290564336235892173e-02,-8.292748454108025968e-02,3.185359176525012076e-02,1.874939983240331981e-02,-1.394088868901514899e-02,7.765071851294200189e-02,2.048779463645331034e-03,-4.347011067111149207e-02,-6.769508453832914774e-02,6.191945701952233927e-02,1.207146406611573491e-01,7.726394827743268690e-02,1.474541034748654000e-01,6.614397463793690590e-02,-1.158812401628055988e-01,-3.528499285295058630e-02,-1.246426778584875938e-01,1.139483073596838925e-01,1.393471248784702021e-01,-1.073882496865487257e-01,-1.008166416628778483e-01,-1.568843505011035810e-01,1.659609986450200081e-01,2.464451295756054927e-01,-1.709479144047697588e-02,1.763185306122597718e-01,-8.107242918398059606e-02,-1.931876584009026843e-01,-1.408445736679892757e-01,-2.070543466660486054e-01,2.093087332966105107e-01,-1.121716666977019272e-01,-3.046050790910518336e-01,-1.602228061462051545e-01,-1.268403500722124488e-01,-9.483001792849604650e-02,6.830735852387719020e-02,1.180543560330248737e-01,7.160076048737213511e-03,1.330394149442217233e-01,-6.276814647262321523e-02,3.573860606343770008e-01,2.401174773907438845e-03,6.767658401372710075e-02,-1.149503842704752421e-01,7.027033524746259530e-02,1.516709445082222163e-01,-6.517214209129623681e-02,4.022192135322650436e-02,1.617093997060783245e-02,-2.254394487406133074e-01,4.888746210728914937e-02,-6.623131990584614492e-02,-2.414643158148190027e-03,-1.585767967257502298e-01,5.611301463655099520e-03,2.719421836850403201e-02,2.373755885446242331e-02,2.272017506969369396e-02,-1.417319695024362725e-01,-3.672287110660191756e-01,-1.872508976899082689e-01,6.179723594264244224e-02,-4.936743083879692462e-02,6.462668155614743892e-02,9.181197889341788376e-02,2.870774072396129473e-01,7.330463820594523838e-02,7.120598018644239136e-02,-5.771557750588759972e-02,5.675558254907023259e-02,9.686147540855764848e-02,1.807291667267378610e-01,-1.906831567483260881e-02,-2.700435460335999516e-02,7.938050073011729268e-02,-1.868564530531148238e-01,-1.153303520837943297e-01,4.988904323501251736e-02,2.070762274427787597e-01,-5.053917387034424780e-02,6.821950681362538849e-02,-4.496354722507099611e-02,-3.353186798443232725e-02,-1.054777154816029239e-01,2.660653653267817664e-01,-1.526928857716852161e-01,-1.940329437676451274e-01,-1.291694996234048765e-01,-1.880432725233076030e-01,9.767203521497513918e-02,1.276083294127528661e-02,1.948951457876230697e-01,1.737708216135600281e-01,2.722821675711942224e-02,6.067566823366002393e-02,-1.460888645086137194e-01,-7.762835037209206424e-02,-1.090821670648985109e-01,1.893752489404148392e-02,7.888484816318491397e-03,1.117462188248220106e-01,1.083134132382656545e-01,-1.895913919522255742e-01,-9.150418165483507893e-02,5.815342434857086185e-02,-1.319356311478291632e-01,2.587521757452443741e-02,9.295938933376290958e-02,-1.340680670144124842e-01,-1.969601869902275551e-02,1.562856111566686135e-01,-1.678508639719271112e-01,-2.325891141185943214e-03,-7.983280922442623218e-02,-2.016639056814414216e-02,-1.677140437903874848e-01,-2.269767898126403838e-01,8.926378947307475609e-02,-2.250508936034659180e-01,-2.317554551063130130e-01,6.735523925718087113e-02,2.269600609598895757e-02,-1.508696843296614409e-01,2.685049980620474869e-02,3.808931450409762387e-02,-1.632308158616403437e-01,3.244664432077255800e-02,1.765703238527969454e-01,3.202139187675084875e-01,5.415917592559417459e-02,3.703941260835788007e-01,6.028952449371509370e-02,2.411632339464562236e-01,1.038806804260459099e-01,-2.052246781033177300e-02,-1.085777616670758339e-01,1.250393861854797728e-01,2.123948350739882779e-02,-1.549286172802987749e-01,1.157162585142779837e-02,2.908237861064366658e-02,-1.211137029049572100e-01,7.349340477827598361e-02,-1.033133335436723643e-01,-3.610053983635291147e-02,-3.106473541742360012e-01,-1.780571726440605684e-01,-6.910949760780224493e-02,-7.076809679540879694e-02,-1.157946962575138738e-01,-5.100984267531963323e-02,-1.638246587270776947e-02,-1.297603106813084370e-02,1.329962543422464893e-01,2.321176524265861074e-03,-3.764200124341045284e-02,-1.516695971984911573e-01,-6.243516943480642567e-02,6.543332795669100366e-02,2.275235446959985308e-01,2.884922498829051718e-01,-6.366962716710714010e-02,5.462687545619980545e-02,-2.251986190360104612e-01,-1.074401444026108488e-01,-2.345961818099880913e-01,-9.725004121396874091e-02,9.197576941892333935e-03,-1.102596929108735496e-01,-1.688903619416802504e-02,4.677222911812806833e-02,-1.734979552986622431e-01,2.191542691188430036e-01,-6.412645465963145996e-02,-1.241448733244063796e-01,-3.658486298631499073e-02,-1.147934756086889663e-01,-2.418235029608362119e-02,-3.632530037698416397e-02,-2.184340013171134354e-01,1.685421041656243735e-01,-7.877721774747321881e-02,-3.974919695425839505e-02,1.236440985326758835e-01,-2.119548633827696496e-02,1.907986075295086403e-01,2.375092521572328141e-01,-1.028133486475097808e-01,1.234929532384618223e-01,2.377848824106814085e-01,2.004356731385885937e-01,-1.988875656527170840e-02,7.294933152177683622e-02,1.892321600503588663e-01,1.073908053350268454e-01,-1.047422373820602881e-01,4.533049045360429755e-03,-4.618728459015120774e-02,-2.322384850374863141e-01,-1.701921686798248401e-01,-7.437834734310923290e-02,-1.749872480650991324e-01,1.660475432372140736e-01,8.088721629135298130e-02,3.468356504012718999e-01,-9.789879816257160416e-02,-2.606951593496536351e-02,-1.632419664299821216e-01,-2.531188349156774375e-01,1.221821479730559740e-01,2.672020307425242158e-02,-8.988779888850023658e-02,-1.762355967843192150e-01,-2.910313957949487995e-01,-1.902035659489399733e-01,-7.389490788178060265e-02,7.629027082281164551e-02,5.902068796577987497e-02,2.592123078415129456e-01,-8.371915361974040237e-02,8.367845082258652811e-02,2.102487061678509073e-01,1.003835302027405313e-01,2.817218598470284663e-01,-1.650269288261092468e-02,1.101114336602692506e-01,1.351822241846139527e-01,1.683048738693626589e-03,1.256382948210318234e-02,-1.636992688362183535e-01,-6.609926086653669652e-02,-7.744590906024725885e-02,1.182018875886230863e-01,3.250823686493908848e-01,-7.655433421678461969e-02,-3.088649123327136814e-01,3.544364231525385517e-02,-5.131425391568483069e-02,-5.774380012138945889e-02,-1.970530100086509417e-02,8.806475610200933946e-02,6.431289853674898582e-02,2.948793504710012225e-02,-7.821066430755845011e-02,-1.655567194195317615e-01,-1.217808045303202802e-01,1.442948390314938156e-01,-1.640624211498764029e-01,2.184770597405970016e-01,1.193607972257140493e-01,-3.171884283576148489e-02,3.756571591154691386e-02,1.394830381529699459e-01,1.475011221572815057e-01,-1.091792120878126160e-01,-2.768514593013119210e-02,-9.634338196827368916e-02,1.394908498521598150e-01,-8.426320660133507223e-02,-2.740681332674892445e-01,2.733676892132479441e-01,2.079054094589559976e-01,1.258353225137510412e-01,-8.629494491080641483e-02,-1.109417423351624493e-01,-1.150722103444225819e-01,-2.646504688430688645e-01,7.358646008956423734e-02,1.547276907416303415e-01,1.479062824896740236e-01,-1.093390735752421128e-02,-1.373236036540583481e-02,-6.604574173132465864e-02,-1.786065103173018198e-01,-1.187333244670453203e-01,-2.809213903120231365e-02,8.511032348737572473e-02,3.850138528227722151e-02,-7.978014137040969136e-03,1.111750034552370647e-01,2.364933879472388978e-01,-1.049487353900456221e-01,-1.399680525550511812e-01,-7.736816949829559975e-02,-5.282097087138801911e-02,-1.683012781297730243e-01,1.412845853266514462e-02,1.303545830659560145e-01,9.319266179746219306e-03,-2.056935432455753165e-01,4.530279445621256812e-03,1.210094626149995634e-01,-8.945246982889290543e-02,2.373816611198565837e-02,3.345844435668581668e-02,1.670265388068704060e-01,-2.672212623963849953e-01,3.116596906637630199e-02,1.747772203369032940e-02,1.355465844516094975e-01,-6.222938376535440755e-03,-2.656115967583784140e-02,-2.123651931978043361e-02,8.491142882791148649e-02,8.262348596940212453e-02,-1.548586742257761911e-02,4.816046554337138907e-02,-1.697290402373791418e-01,-1.146031299986236540e-01,1.512611991103579023e-01,-7.556833891452212348e-02,8.658578330741276141e-02,4.234794260319187098e-02,-1.674799713023777947e-01,2.614906965170672032e-02,4.152317589899739286e-03,2.878164699054523989e-01,-3.408159124186047051e-01,1.061694070110436733e-01,-4.519758187807291355e-02,-5.298694794786806828e-02,1.265717602085691673e-01,1.705884029580121974e-01,-5.000867798584946594e-02,1.829108208577562567e-01,1.758570489074331444e-01,-3.620578405358689245e-01,-1.953337255858286770e-01,7.130497693372109258e-02,-2.309350856916337624e-01,-1.450962996119861959e-01,-9.991152130256905628e-02,1.924727631238561942e-01,-2.713370213160229416e-02,1.455692201954716936e-01,7.229357215385888435e-02,1.793658581568928212e-01,-1.262717141952846012e-01,2.285208426919964064e-01,2.763534826424670077e-01,8.745503012621831662e-02,-1.401776773274285848e-01,-1.530681298266908102e-02,1.561083189387665604e-01,5.264229260195718574e-02,-2.196468674327335391e-01,9.405232352972554832e-02,-4.881790331189640730e-02,-4.213615608868888363e-02,-1.307298052523678533e-01,-2.081199667106835016e-01,1.218298988564627816e-01,1.228876654164658133e-01,-1.151544002459458510e-02,1.777358111033289223e-02,-9.407943585613556814e-02,-2.005438956346655699e-01,-7.450986435645261252e-02,-1.341777787651986797e-01,-1.915492793844399411e-01,-5.871294793432467463e-02,-1.318866179799392802e-01,1.735904726692629740e-01,-9.071803618415200110e-02,2.832863233022044069e-02,-7.175274234744441482e-02,2.812298788721557391e-02,9.904776585990222870e-02,1.669008717777794096e-02,1.387935093890856064e-01,2.409688894337858600e-01,-2.809877401015762471e-02,8.046110781683678270e-02,3.288108654371199036e-01,-2.285115459270611535e-02,-1.601422417488821207e-03,1.503768127745970865e-02,1.897540642001494526e-01,-1.277558621027654329e-01,-1.464718077288254816e-01,-1.205436500725799998e-01,-1.049127140934690283e-01,-1.303524434519709452e-01,-8.734037768230010212e-02,1.038964892833686704e-01,8.121595887109325784e-03,-1.922667673712558645e-01,6.498485346295196363e-02,-6.828010848864732307e-02,8.545456063656346746e-02,-1.784182365864999120e-01,-7.257051561598980294e-02,2.173074952428476481e-01,4.711938582104016615e-02,7.337252639293284640e-02,-2.290318364102194026e-01,-1.469323732509296432e-01,-3.712612807506613516e-02,-2.853035940234441292e-01,1.541309788028602523e-02,1.496595268984438343e-01,-3.496310830608325045e-03,-2.406467809251129977e-02,7.689589365757483475e-02,-1.736727024198576885e-01,1.301843599625341352e-01,-7.735555969722111500e-03,1.803702157784492499e-02,-3.096285825367087879e-02,-2.614392808036870158e-03,9.155191234614841467e-03,8.467335178584708966e-02,2.026461930292460245e-01,1.465900789315435770e-02,6.907335704853356795e-02,1.949910579226600202e-02,-1.017064864226068129e-02,1.212878197399403224e-01,1.604820851483086674e-01,1.093025267082343432e-01,-2.718824077451544030e-02,-3.690462114971564123e-02,2.108334686595845220e-01,-3.968929335831317129e-02,-1.729188081473105598e-01,-1.897790003929701041e-01,-1.663395821664080398e-01,9.785838108384355138e-02,1.977811957660401410e-01,8.889553812173800473e-02,-9.874509045515192374e-02,4.443477295022361939e-02,1.973159485034790550e-01,1.801084975406463951e-01,4.370248891043381628e-03,2.169313086470721005e-02,2.119365230996231309e-01,4.922763968902480608e-02,3.627537521637291124e-02,-3.805011335120617733e-01,-2.746821244336993817e-01,-7.993531523712479880e-02,-5.450281035335274860e-02,-2.522928148064090825e-01,1.267182372068409446e-01,1.454544169411435203e-02,-2.708093858904702111e-01,-9.794969193805894148e-02,-2.361904616347286212e-01,1.259082069707425089e-01,-1.607456057434590579e-02,-1.203075933466965231e-01,3.864611620634014200e-01,-4.039109558415888979e-02,-1.518733217883842454e-02,-2.916609302419970184e-02,2.605855325980541704e-01,1.858575779727713595e-01,-8.066087604545855994e-02,4.768826920456115809e-02,-4.925145068779513552e-02,-1.373243441325886216e-01,1.634428927866730663e-01,1.245772105845931454e-01,-1.521152510968697691e-01,-9.412785002520446254e-02,1.379983251482845008e-01,8.535393427751158946e-02,-2.356012857441707603e-02,-1.000066265080180455e-01,-9.014661516177510658e-02,-1.899160526202325616e-01,1.563339905097113625e-01,-2.156842912546275692e-01,1.060031777453815105e-01,2.235358899783975728e-01,1.689176345979120225e-02,-8.143784516744738411e-02,-1.174936051782660973e-01,1.257887712871467306e-02,-9.294402097234841231e-02,-7.106518039568603118e-02,-7.895344323291236810e-02,-1.623262142514144135e-01,-1.514404856164908719e-01,-6.095565084877618833e-02,-4.239189676572574506e-02,6.287480224745965740e-02,-2.146032830204623321e-01,-1.458827807869649273e-01,-1.961697577186703734e-01,-1.830351771116579818e-01,8.715959606759944578e-02,-1.808213821589094994e-01,-5.862911391873048411e-02,-4.331492369361434475e-02,-1.924348304176598523e-01,7.107696215765523656e-03,-9.399457615405001909e-02,-1.518096736266479618e-01,3.425283962300971347e-02,-1.734757709502018908e-01,2.335610947313577351e-02,-1.762341358227187960e-01,-7.044937003549983645e-02,2.065535543305433222e-02,-7.535613581081003487e-02,-1.359099929894640180e-01,-5.584921795886459150e-02,8.046426892440951273e-02,1.197865200078346466e-03,-2.501861971308857457e-01,1.298409163035272595e-01,-2.439874093168831887e-03,5.975176055429862187e-02,4.986255744613057178e-02,5.581409241184157738e-02,1.419250405862306497e-01,-5.218783269222612708e-02,-1.344912160470447537e-01,-1.938832123779276606e-01,1.728581924191593400e-01,-1.469115579980811159e-01,-1.919804492088960854e-02,6.914533048818788386e-02,2.676290665250763423e-01,1.334579252094255652e-01,1.788578664620498748e-01,1.680218952390193088e-01,1.789111645627398939e-02,8.825923726687297244e-02,8.698552521694379036e-02,6.076734008807171961e-02,-1.016467689369842109e-01,1.458646991337529397e-01,2.493229818845243279e-02,-1.998304588942886595e-01,-1.132805928274782242e-01,6.382338505114243388e-02,-6.446860781644617178e-02,1.312781337573042106e-01,-1.886536844623881159e-01,4.374672004855859747e-02,-2.498034845791596154e-02,7.697341633238030667e-02,5.946107668410337277e-02,1.714796818625077268e-01,2.575344831236079379e-01,-4.122495678457824275e-02,2.849109420019206862e-01,-2.443655042721694648e-01,1.350398601781017116e-01,1.382596336009339968e-02,1.407982347629485945e-02,-3.630138934560318137e-02,9.034159891051504743e-02,4.779157349754976220e-02,-6.487651115482885589e-02,2.635861893942674505e-02,1.452696187880404000e-01,6.597987531690821528e-02,-4.941760665006432462e-02,2.214598900114922164e-01,-2.852650218898104550e-01,-3.656217618618349402e-02,-4.385091908759099905e-02,5.969488444280003636e-02,1.000490221940115720e-01,-3.253700507299320255e-01,-2.733860787368835310e-01,7.637140022284767682e-02,-2.176919596589135808e-01,1.587287110614987451e-01,-1.549779877506669568e-01,-5.404661803665083974e-02,6.934669659635156469e-02,-8.035481461837995498e-02,6.239649564679902727e-02,-2.248369810914379804e-02,-1.039589271653368480e-01,-2.329633895060073678e-01,-1.627721377203543429e-02,3.951401459046274822e-02,2.716603718464965372e-02,1.887078978279857489e-02,-6.479616475158374300e-02,-1.974917967350729719e-02,-1.581015397149045099e-01,-5.640263963907640732e-02,-1.567123635599194098e-01,9.073677528000850118e-03,2.872783910729449774e-02,-1.647704487406588883e-02,2.749615753111005548e-02,2.278780981393858096e-01,1.368287119172134914e-01,8.121987192131460698e-03,-9.770395552613445056e-02,-4.853416002166769522e-02,6.260598427431543489e-02,-1.051798472230661141e-01,9.027273946211297750e-02,7.955234339921468667e-02,-6.977406057548229956e-02,1.531494502995774942e-01,-1.728881289003401239e-02,-1.299186310610523365e-01,-7.732565696419069212e-02,-2.011698120375310372e-01,-8.670150459185431424e-02,5.573849472001663613e-02,1.065735898246564506e-01,1.766986085072084489e-01,-1.529354584433851583e-01,-8.976973699941812046e-02,-6.160912396150403092e-02,3.220294598168878947e-02,-1.961347558300563787e-01,-6.649905645162189349e-02,1.107251003294581204e-01,1.909235998985417404e-01,-1.302012879302411330e-01,-1.255836448443950482e-01,-2.946038235549948425e-02,-1.915778677526932261e-01,-1.819897028483247539e-02,-2.383095911366510389e-01,-2.051393929138780048e-01,-7.828802742236082302e-02,1.236692298655312633e-01,-1.933618911264272655e-01,5.152984997111038218e-02,8.575471073711017633e-03,1.348971746600919341e-01,1.561726500846701837e-01,2.745296750189770707e-01,1.444731178142326933e-01,1.907782469770258893e-01,1.002842751420161133e-01,2.172616630777308988e-01,1.383152385352589553e-01,3.108679979925947356e-01,3.105242856314902600e-01,-9.003548009219489168e-02,-7.156763985820713270e-02,-1.824477227719824013e-01,2.596321738193876211e-02,-1.732424530659933959e-01,2.095558627228185158e-02,-1.363153075680977044e-01,8.007333306764370662e-02,6.090556634009963721e-02,1.608155219736795982e-01,-3.617917788400130952e-02,-3.235729111142746084e-02,-2.996661259783209991e-03,-1.760098465482244634e-01,-5.501650099663714377e-02,-1.180785014924662646e-01,1.743825684375309160e-01,6.810711953802021934e-02,6.569658550366655470e-02,-8.618027473859078691e-02,-9.703511747949554456e-02,1.921810929838126472e-02,-1.297087630123021917e-01,-7.959442963111518221e-02,8.270442172591274677e-02,-1.861070659820096562e-01,-1.640980672530471633e-03
